"IdClient","GroupeClient","NomClient","CategorieNomClient","ContactPrincipal","Telephone","SiteWeb","MethodeLivraison","VilleEtat"
"929","Vladimir Henzl","Vladimir Henzl","Supermarché","Vladimir Henzl","(907) 555-0100","http://www.microsoft.com/VladimirHenzl/","Voiture de livraison","Port Chilkoot (Alaska)"
"930","Shantanu Huq","Shantanu Huq","Boutique de cadeaux","Shantanu Huq","(252) 555-0100","http://www.microsoft.com/ShantanuHuq/","Voiture de livraison","Cramerton (Caroline du Nord)"
"931","Nada Jovanovic","Nada Jovanovic","Entreprise","Nada Jovanovic","(215) 555-0100","http://www.microsoft.com/NadaJovanovic/","Voiture de livraison","North York (Pennsylvanie)"
"932","Nicolas Cattaneo","Nicolas Cattaneo","Entreprise","Nicolas Cattaneo","(212) 555-0100","http://www.microsoft.com/NicoloCattaneo/","Voiture de livraison","Schoharie (New York)"
"933","Joël Carrillo","Joël Carrillo","Magasin d'informatique","Joël Carrillo","(405) 555-0100","http://www.microsoft.com/JoelCarrillo/","Voiture de livraison","Drumright (Oklahoma)"
"934","Ivan Sepulvéda","Ivan Sepulvéda","Boutique de nouveautés","Ivan Sepulvéda","(218) 555-0100","http://www.microsoft.com/IvanSepulveda/","Voiture de livraison","Northrop (Minnesota)"
"935","Daevasree Samavedam","Daevasree Samavedam","Entreprise","Daevasree Samavedam","(201) 555-0100","http://www.microsoft.com/DaevasreeSamavedam/","Voiture de livraison","Vue sur le golf (New Jersey)"
"936","Ludmila Smidova","Ludmila Smidova","Boutique de nouveautés","Ludmila Smidova","(480) 555-0100","http://www.microsoft.com/LudmilaSmidova/","Voiture de livraison","Tempe (Arizona)"
"937","Manca Hrastovsek","Manca Hrastovsek","Boutique de cadeaux","Manca Hrastovsek","(205) 555-0100","http://www.microsoft.com/MancaHrastovsek/","Voiture de livraison","Côté sud (Alabama)"
"938","Anna Gyarmathi","Anna Gyarmathi","Boutique de nouveautés","Anna Gyarmathi","(252) 555-0100","http://www.microsoft.com/AnnaGyarmathi/","Voiture de livraison","Kannapolis (Caroline du Nord)"
"939","Ioana Floréa","Ioana Floréa","Supermarché","Ioana Floréa","(339) 555-0100","http://www.microsoft.com/IoanaFlorea/","Voiture de livraison","Nahant (Massachusetts[E])"
"940","Lorin Astrom","Lorin Astrom","Boutique de cadeaux","Lorin Astrom","(210) 555-0100","http://www.microsoft.com/LorinAstrom/","Voiture de livraison","Port-Alto (Texas)"
"941","Bishwa Chatterjee","Bishwa Chatterjee","Boutique de nouveautés","Bishwa Chatterjee","(239) 555-0100","http://www.microsoft.com/BishwaChatterjee/","Voiture de livraison","Rives du lac Clarke (Floride)"
"942","Chaayaadaevi Sonti","Chaayaadaevi Sonti","Entreprise","Chaayaadaevi Sonti","(217) 555-0100","http://www.microsoft.com/ChaayaadaeviSonti/","Voiture de livraison","Roachtown (Illinois)"
"943","Drazenka Jelic","Drazenka Jelic","Boutique de nouveautés","Drazenka Jelic","(803) 555-0100","http://www.microsoft.com/DrazenkaJelic/","Voiture de livraison","Cherry Grove Beach (Caroline du Sud)"
"944","Ida Celma","Ida Celma","Boutique de nouveautés","Ida Celma","(319) 555-0100","http://www.microsoft.com/IdaCelma/","Voiture de livraison","Hawarden (Iowa)"
"945","Hoc Tran","Hoc Tran","Magasin d'informatique","Hoc Tran","(339) 555-0100","http://www.microsoft.com/HocTran/","Voiture de livraison","Plage de White Horse (Massachusetts[E])"
"946","David Safranek","David Safranek","Supermarché","David Safranek","(215) 555-0100","http://www.microsoft.com/Davidsafranek/","Voiture de livraison","Toughkenamon (Pennsylvanie)"
"947","Svetlana Todorovic","Svetlana Todorovic","Supermarché","Svetlana Todorovic","(206) 555-0100","http://www.microsoft.com/SvetlanaTodorovic/","Voiture de livraison","Venersborg (Washington)"
"948","Richard Zahradnicek","Richard Zahradnicek","Supermarché","Richard Zahradnicek","(314) 555-0100","http://www.microsoft.com/RichardZahradnicek/","Voiture de livraison","Jeanne (Missouri)"
"949","Seo-yun Paik","Seo-yun Paik","Entreprise","Seo-yun Paik","(210) 555-0100","http://www.microsoft.com/Seo-yunPaik/","Voiture de livraison","Jones Creek (Texas)"
"950","Emily Whittle","Emily Whittle","Entreprise","Emily Whittle","(231) 555-0100","http://www.microsoft.com/EmilyWhittle/","Voiture de livraison","Bois de Huntington (Michigan)"
"951","Eliza Persson","Eliza Persson","Supermarché","Eliza Persson","(209) 555-0100","http://www.microsoft.com/ElizaPersson/","Voiture de livraison","Jesmond Dene (Californie)"
"952","Chuan Wattanasin","Chuan Wattanasin","Boutique de nouveautés","Chuan Wattanasin","(217) 555-0100","http://www.microsoft.com/ChuanWattanasin/","Voiture de livraison","Flanagan (Illinois)"
"953","Linh Dao","Linh Dao","Supermarché","Linh Dao","(228) 555-0100","http://www.microsoft.com/LinhDao/","Voiture de livraison","Mashulaville (Mississippi)"
"954","Nasrin Omidzadeh","Nasrin Omidzadeh","Supermarché","Nasrin Omidzadeh","(239) 555-0100","http://www.microsoft.com/NasrinOmidzadeh/","Voiture de livraison","Mary Esther (Floride)"
"955","Raghu Sandhu","Raghu Sandhu","Boutique de nouveautés","Raghu Sandhu","(240) 555-0100","http://www.microsoft.com/RaghuSandhu/","Voiture de livraison","Quartiers Bowleys (Maryland)"
"956","Nhung Thach","Nhung Thach","Magasin d'informatique","Nhung Thach","(480) 555-0100","http://www.microsoft.com/NhungThach/","Voiture de livraison","Mesa rouge (Arizona)"
"957","Hee-Young Suh","Hee-Young Suh","Boutique de nouveautés","Hee-Young Suh","(209) 555-0100","http://www.microsoft.com/Hee-YoungSuh/","Voiture de livraison","Nicasio (Californie)"
"958","Valentin Tirléa","Valentin Tirléa","Boutique de cadeaux","Valentin Tirléa","(210) 555-0100","http://www.microsoft.com/ValentinTirlea/","Voiture de livraison","Pharr (Texas)"
"959","Dhaatri Chavva","Dhaatri Chavva","Boutique de nouveautés","Dhaatri Chavva","(207) 555-0100","http://www.microsoft.com/DhaatriChavva/","Voiture de livraison","Edgecomb (Maine)"
"960","Edgar Jogi","Edgar Jogi","Magasin d'informatique","Edgar Jogi","(209) 555-0100","http://www.microsoft.com/EdgarJogi/","Voiture de livraison","Plage de Bombay (Californie)"
"961","Rani Gangouly","Rani Gangouly","Boutique de cadeaux","Rani Gangouly","(209) 555-0100","http://www.microsoft.com/RaniGanguly/","Voiture de livraison","Arrowhead Highlands (Californie)"
"962","Bhagavati Vinjamuri","Bhagavati Vinjamuri","Supermarché","Bhagavati Vinjamuri","(319) 555-0100","http://www.microsoft.com/BhagavatiVinjamuri/","Voiture de livraison","Ewart (Iowa)"
"963","Soyez Trang","Soyez Trang","Entreprise","Soyez Trang","(405) 555-0100","http://www.microsoft.com/BeTrang/","Voiture de livraison","Watonga (Oklahoma)"
"964","Ingrida Zeltina","Ingrida Zeltina","Supermarché","Ingrida Zeltina","(239) 555-0100","http://www.microsoft.com/IngridaZeltina/","Voiture de livraison","Trilby (Floride)"
"965","Phoung Cu","Phoung Cu","Entreprise","Phoung Cu","(208) 555-0100","http://www.microsoft.com/PhoungCu/","Voiture de livraison","McCall (Idaho)"
"966","Sara Walkky","Sara Walkky","Supermarché","Sara Walkky","(303) 555-0100","http://www.microsoft.com/SaraWalkky/","Voiture de livraison","Parc Chipita (Colorado)"
"967","Meera Patel","Meera Patel","Boutique de cadeaux","Meera Patel","(217) 555-0100","http://www.microsoft.com/MeeraPatel/","Voiture de livraison","Hanaford (Illinois)"
"968","Anca Gogéan","Anca Gogéan","Entreprise","Anca Gogéan","(209) 555-0100","http://www.microsoft.com/AncaGogean/","Voiture de livraison","Lac Arrowbear (Californie)"
"969","Staffan Persson","Staffan Persson","Magasin d'informatique","Staffan Persson","(314) 555-0100","http://www.microsoft.com/StaffanPersson/","Voiture de livraison","Phelps City (Missouri)"
"970","Isidora Urias","Isidora Urias","Boutique de nouveautés","Isidora Urias","(239) 555-0100","http://www.microsoft.com/IsidoraUrias/","Voiture de livraison","Bratt (Floride)"
"971","Dhanishta Mokkapati","Dhanishta Mokkapati","Entreprise","Dhanishta Mokkapati","(907) 555-0100","http://www.microsoft.com/DhanishtaMokkapati/","Voiture de livraison","Iliamna (Alaska)"
"972","Lakshmi Benipal","Lakshmi Benipal","Magasin d'informatique","Lakshmi Benipal","(209) 555-0100","http://www.microsoft.com/LakshmiBenipal/","Voiture de livraison","Lompoc (Californie)"
"973","Kumar Kamei","Kumar Kamei","Boutique de nouveautés","Kumar Kamei","(304) 555-0100","http://www.microsoft.com/KumarKamei/","Voiture de livraison","Middleway (Virginie occidentale)"
"974","Émile Romain","Émile Romain","Magasin d'informatique","Émile Romain","(210) 555-0100","http://www.microsoft.com/EmilRoman/","Voiture de livraison","Kopperl (Texas)"
"975","Prabodh Nair","Prabodh Nair","Boutique de nouveautés","Prabodh Nair","(605) 555-0100","http://www.microsoft.com/PrabodhNair/","Voiture de livraison","Colonie Tschetter (Dakota du Sud)"
"976","Alinne Matos","Alinne Matos","Magasin d'informatique","Alinne Matos","(229) 555-0100","http://www.microsoft.com/AlinneMatos/","Voiture de livraison","Sea Island (Géorgie)"
"977","Mauno Laurila","Mauno Laurila","Boutique de nouveautés","Mauno Laurila","(216) 555-0100","http://www.microsoft.com/MaunoLaurila/","Voiture de livraison","Eaton Nord (Ohio)"
"978","Baalaamjali Devulapalli","Baalaamjali Devulapalli","Supermarché","Baalaamjali Devulapalli","(505) 555-0100","http://www.microsoft.com/BaalaamjaliDevulapalli/","Voiture de livraison","Puerto de Luna (Nouveau Mexique)"
"979","Mélanie Ravlen","Mélanie Ravlen","Entreprise","Mélanie Ravlen","(405) 555-0100","http://www.microsoft.com/MelaniRavlen/","Voiture de livraison","Cookietown (Oklahoma)"
"980","Om Yadav","Om Yadav","Boutique de nouveautés","Om Yadav","(262) 555-0100","http://www.microsoft.com/OmYadav/","Voiture de livraison","Lunds (Wisconsin)"
"981","Mahmut Ozbek","Mahmut Ozbek","Boutique de cadeaux","Mahmut Ozbek","(339) 555-0100","http://www.microsoft.com/Mahmutozbek/","Voiture de livraison","Bernardston (Massachusetts[E])"
"982","Yves Bélisle","Yves Bélisle","Supermarché","Yves Bélisle","(480) 555-0100","http://www.microsoft.com/YvesBelisle/","Voiture de livraison","Walapai (Arizona)"
"983","Sabine Alksné","Sabine Alksné","Supermarché","Sabine Alksné","(479) 555-0100","http://www.microsoft.com/SabineAlksne/","Voiture de livraison","Grannis (Arkansas)"
"984","Kamala Nishad","Kamala Nishad","Entreprise","Kamala Nishad","(201) 555-0100","http://www.microsoft.com/KamalaNishad/","Voiture de livraison","Haddon Heights (New Jersey)"
"985","Roko Ilic","Roko Ilic","Entreprise","Roko Ilic","(262) 555-0100","http://www.microsoft.com/RokoIlic/","Voiture de livraison","Grantsburg (Wisconsin)"
"986","Neil Farrelly","Neil Farrelly","Boutique de nouveautés","Neil Farrelly","(215) 555-0100","http://www.microsoft.com/NeilFarrelly/","Voiture de livraison","Sabinsville (Pennsylvanie)"
"987","Akhil Nadar","Akhil Nadar","Supermarché","Akhil Nadar","(479) 555-0100","http://www.microsoft.com/AkhilNadar/","Voiture de livraison","Schaal (Arkansas)"
"988","Maksims Krastins","Maksims Krastins","Boutique de cadeaux","Maksims Krastins","(304) 555-0100","http://www.microsoft.com/MaksimsKrastins/","Voiture de livraison","Lorentz (Virginie occidentale)"
"989","Milinka Zujovic","Milinka Zujovic","Boutique de cadeaux","Milinka Zujovic","(316) 555-0100","http://www.microsoft.com/MilinkaZujovic/","Voiture de livraison","Zurich (Kansas)"
"990","Andris Saulitis","Andris Saulitis","Entreprise","Andris Saulitis","(210) 555-0100","http://www.microsoft.com/AndrisSaulitis/","Voiture de livraison","El Refugio (Texas)"
"991","Valter Viiding","Valter Viiding","Supermarché","Valter Viiding","(216) 555-0100","http://www.microsoft.com/ValterViiding/","Voiture de livraison","Cuyahoga Heights (Ohio)"
"992","Amarakumaar Gadiyaram","Amarakumaar Gadiyaram","Boutique de nouveautés","Amarakumaar Gadiyaram","(303) 555-0100","http://www.microsoft.com/AmarakumaarGadiyaram/","Voiture de livraison","Vollmar (Colorado)"
"993","Gasper Havzija","Gasper Havzija","Boutique de cadeaux","Gasper Havzija","(314) 555-0100","http://www.microsoft.com/GasperHavzija/","Voiture de livraison","Bouton de coquille (Missouri)"
"994","Libuse Kuchtova","Libuse Kuchtova","Supermarché","Libuse Kuchtova","(210) 555-0100","http://www.microsoft.com/LibuseKuchtova/","Voiture de livraison","Van Alstyne (Texas)"
"995","Kumar Naicker","Kumar Naicker","Boutique de nouveautés","Kumar Naicker","(262) 555-0100","http://www.microsoft.com/KumarNaicker/","Voiture de livraison","Chutes d'Oconto (Wisconsin)"
"996","Laszlo Jardinier","Laszlo Jardinier","Boutique de cadeaux","Laszlo Jardinier","(215) 555-0100","http://www.microsoft.com/LaszloGardenier/","Voiture de livraison","Marion Hill (Pennsylvanie)"
"997","Nada Ana Slosar","Nada Ana Slosar","Supermarché","Nada Ana Slosar","(239) 555-0100","http://www.microsoft.com/NadaAnaSlosar/","Voiture de livraison","Cloud Lake (Floride)"
"998","Mahavir Sonkar","Mahavir Sonkar","Magasin d'informatique","Mahavir Sonkar","(505) 555-0100","http://www.microsoft.com/MahavirSonkar/","Voiture de livraison","Pastura (Nouveau Mexique)"
"999","Partie Kristi","Partie Kristi","Supermarché","Partie Kristi","(702) 555-0100","http://www.microsoft.com/KristiPart/","Voiture de livraison","Yerington (Nevada)"
"1000","Krishnam Allu","Krishnam Allu","Boutique de nouveautés","Krishnam Allu","(405) 555-0100","http://www.microsoft.com/KrishnamAllu/","Voiture de livraison","Catesby (Oklahoma)"
"1001","Dinh Mai","Dinh Mai","Magasin d'informatique","Dinh Mai","(210) 555-0100","http://www.microsoft.com/","Voiture de livraison","Dorchester (Texas)"
"1002","Stefan Selezeanu","Stefan Selezeanu","Magasin d'informatique","Stefan Selezeanu","(212) 555-0100","http://www.microsoft.com/","Voiture de livraison","Copake (New York)"
"1003","Hué Ton","Hué Ton","Supermarché","Hué Ton","(252) 555-0100","http://www.microsoft.com/","Voiture de livraison","Holden Beach (Caroline du Nord)"
"1004","Drishti Bose","Drishti Bose","Boutique de cadeaux","Drishti Bose","(479) 555-0100","http://www.microsoft.com/","Voiture de livraison","Wesson (Arkansas)"
"1005","Bhadram Kamasamudram","Bhadram Kamasamudram","Boutique de nouveautés","Bhadram Kamasamudram","(802) 555-0100","http://www.microsoft.com/","Voiture de livraison","Puits (Vermont)"
"1006","Taj Syme","Taj Syme","Boutique de nouveautés","Taj Syme","(216) 555-0100","http://www.microsoft.com/","Voiture de livraison","Oakshade (Ohio)"
"1007","Irma Berzina","Irma Berzina","Entreprise","Irma Berzina","(458) 555-0100","http://www.microsoft.com/","Voiture de livraison","Newberg (Oregon)"
"1008","Vedrana Kovacevic","Vedrana Kovacevic","Boutique de nouveautés","Vedrana Kovacevic","(479) 555-0100","http://www.microsoft.com/","Voiture de livraison","Lecteur (Arkansas)"
"1009","Bhagavateeprasaad Malladi","Bhagavateeprasaad Malladi","Magasin d'informatique","Bhagavateeprasaad Malladi","(479) 555-0100","http://www.microsoft.com/","Voiture de livraison","Greenfield (Arkansas)"
"1010","Serdar ozCelik","Serdar ozCelik","Supermarché","Serdar ozCelik","(210) 555-0100","http://www.microsoft.com/","Voiture de livraison","Aube (Texas)"
"1011","Rajeev Sandhu","Rajeev Sandhu","Boutique de cadeaux","Rajeev Sandhu","(458) 555-0100","http://www.microsoft.com/","Voiture de livraison","Wasco (Oregon)"
"1012","Urve Kasesalu","Urve Kasesalu","Entreprise","Urve Kasesalu","(319) 555-0100","http://www.microsoft.com/","Voiture de livraison","Cherokee (Iowa)"
"1013","Annette Hétu","Annette Hétu","Magasin d'informatique","Annette Hétu","(405) 555-0100","http://www.microsoft.com/","Voiture de livraison","Hanna (Oklahoma)"
"1014","Narendra Tic-cou","Narendra Tic-cou","Boutique de nouveautés","Narendra Tic-cou","(803) 555-0100","http://www.microsoft.com/","Voiture de livraison","Dillon (Caroline du Sud)"
"1015","Isa Hulsegge","Isa Hulsegge","Magasin d'informatique","Isa Hulsegge","(252) 555-0100","http://www.microsoft.com/","Voiture de livraison","Saxapahaw (Caroline du Nord)"
"1016","Aïvé Petrov","Aïvé Petrov","Supermarché","Aïvé Petrov","(316) 555-0100","http://www.microsoft.com/","Voiture de livraison","Virgile (Kansas)"
"1017","David Novacek","David Novacek","Boutique de cadeaux","David Novacek","(423) 555-0100","http://www.microsoft.com/","Voiture de livraison","Corryton (Tennessee)"
"1018","Nils Kaulins","Nils Kaulins","Magasin d'informatique","Nils Kaulins","(406) 555-0100","http://www.microsoft.com/","Voiture de livraison","Greycliff (Montana)"
"1019","Dhanishta Pullela","Dhanishta Pullela","Boutique de nouveautés","Dhanishta Pullela","(304) 555-0100","http://www.microsoft.com/","Voiture de livraison","Ferry de Gallipolis (Virginie occidentale)"
"1020","Hai Banh","Hai Banh","Magasin d'informatique","Hai Banh","(252) 555-0100","http://www.microsoft.com/","Voiture de livraison","Claremont (Caroline du Nord)"
"1021","Fabrice Cloutier","Fabrice Cloutier","Supermarché","Fabrice Cloutier","(252) 555-0100","http://www.microsoft.com/","Voiture de livraison","Staley (Caroline du Nord)"
"1022","Nadir Seddigh","Nadir Seddigh","Magasin d'informatique","Nadir Seddigh","(907) 555-0100","http://www.microsoft.com/","Voiture de livraison","Biorka (Alaska)"
"1023","Farzana Habibi","Farzana Habibi","Entreprise","Farzana Habibi","(219) 555-0100","http://www.microsoft.com/","Voiture de livraison","Brookville (Indiana)"
"1024","Arka Chatterjee","Arka Chatterjee","Supermarché","Arka Chatterjee","(303) 555-0100","http://www.microsoft.com/","Voiture de livraison","Byers (Colorado)"
"1025","Tuulikki Linna","Tuulikki Linna","Boutique de cadeaux","Tuulikki Linna","(217) 555-0100","http://www.microsoft.com/","Voiture de livraison","Otterville (Illinois)"
"1026","Daniella Cavalcante","Daniella Cavalcante","Magasin d'informatique","Daniella Cavalcante","(405) 555-0100","http://www.microsoft.com/","Voiture de livraison","Ravia (Oklahoma)"
"1027","Serdar Ozden","Serdar Ozden","Entreprise","Serdar Ozden","(319) 555-0100","http://www.microsoft.com/","Voiture de livraison","Richland (Iowa)"
"1028","Emma Van Zant","Emma Van Zant","Boutique de cadeaux","Emma Van Zant","(303) 555-0100","http://www.microsoft.com/","Voiture de livraison","Wray (Colorado)"
"1029","Veronika Necesana","Veronika Necesana","Boutique de nouveautés","Veronika Necesana","(218) 555-0100","http://www.microsoft.com/","Voiture de livraison","Douvres (Minnesota)"
"1030","Chompoo Atitarn","Chompoo Atitarn","Magasin d'informatique","Chompoo Atitarn","(603) 555-0100","http://www.microsoft.com/","Voiture de livraison","Ashland (New Hampshire)"
"1031","Dipti Shah","Dipti Shah","Boutique de cadeaux","Dipti Shah","(216) 555-0100","http://www.microsoft.com/","Voiture de livraison","Fournaise Scioto (Ohio)"
"1032","Som Mukherjee","Som Mukherjee","Boutique de nouveautés","Som Mukherjee","(385) 555-0100","http://www.microsoft.com/","Voiture de livraison","Moroni (Utah)"
"1033","Cuneyt Arslan","Cuneyt Arslan","Supermarché","Cuneyt Arslan","(405) 555-0100","http://www.microsoft.com/","Voiture de livraison","Komalty (Oklahoma)"
"1034","Aishwarya Dantuluri","Aishwarya Dantuluri","Boutique de nouveautés","Aishwarya Dantuluri","(209) 555-0100","http://www.microsoft.com/","Voiture de livraison","Biggs (Californie)"
"1035","Manjunatha Karnik","Manjunatha Karnik","Magasin d'informatique","Manjunatha Karnik","(405) 555-0100","http://www.microsoft.com/","Voiture de livraison","Wright City (Oklahoma)"
"1036","Erik Malk","Erik Malk","Magasin d'informatique","Erik Malk","(406) 555-0100","http://www.microsoft.com/","Voiture de livraison","Bassin (Montana)"
"1037","David Jaramillo","David Jaramillo","Entreprise","David Jaramillo","(803) 555-0100","http://www.microsoft.com/","Voiture de livraison","Ridgeway (Caroline du Sud)"
"1038","Damodara Trivedi","Damodara Trivedi","Boutique de cadeaux","Damodara Trivedi","(210) 555-0100","http://www.microsoft.com/","Voiture de livraison","Tarzan (Texas)"
"1039","Bhaamini Palagummi","Bhaamini Palagummi","Boutique de cadeaux","Bhaamini Palagummi","(212) 555-0100","http://www.microsoft.com/","Voiture de livraison","Lac Mohegan (New York)"
"1040","Damodar Shenoy","Damodar Shenoy","Boutique de nouveautés","Damodar Shenoy","(229) 555-0100","http://www.microsoft.com/","Voiture de livraison","Scott (Géorgie)"
"1041","Tomo Vidović","Tomo Vidović","Supermarché","Tomo Vidović","(207) 555-0100","http://www.microsoft.com/","Voiture de livraison","Tremont (Maine)"
"1042","Nguyên Banh","Nguyên Banh","Boutique de nouveautés","Nguyên Banh","(239) 555-0100","http://www.microsoft.com/","Voiture de livraison","Florahome (Floride)"
"1043","Raj Verma","Raj Verma","Entreprise","Raj Verma","(203) 555-0100","http://www.microsoft.com/","Voiture de livraison","Colebrook (Connecticut)"
"1044","Hanita Nookala","Hanita Nookala","Boutique de nouveautés","Hanita Nookala","(225) 555-0100","http://www.microsoft.com/","Voiture de livraison","Meaux (Louisiane)"
"1045","Matteo Cattaneo","Matteo Cattaneo","Supermarché","Matteo Cattaneo","(229) 555-0100","http://www.microsoft.com/","Voiture de livraison","Nicholson (Géorgie)"
"1046","Christian Couet","Christian Couet","Magasin d'informatique","Christian Couet","(212) 555-0100","http://www.microsoft.com/","Voiture de livraison","Grand cou (New York)"
"1047","Ivana Hadrabova","Ivana Hadrabova","Magasin d'informatique","Ivana Hadrabova","(603) 555-0100","http://www.microsoft.com/","Voiture de livraison","Lancaster (New Hampshire)"
"1048","Abhra Ganguly","Abhra Ganguly","Boutique de cadeaux","Abhra Ganguly","(212) 555-0100","http://www.microsoft.com/","Voiture de livraison","Vallée de Walker (New York)"
"1049","Amet Shergill","Amet Shergill","Entreprise","Amet Shergill","(303) 555-0100","http://www.microsoft.com/","Voiture de livraison","Yampa (Colorado)"
"1050","Amrita Ganguly","Amrita Ganguly","Supermarché","Amrita Ganguly","(787) 555-0100","http://www.microsoft.com/","Voiture de livraison","Palmas del Mar (Porto Rico - Territoire des États-Unis)"
"1051","Sylvie Laramée","Sylvie Laramée","Boutique de cadeaux","Sylvie Laramée","(787) 555-0100","http://www.microsoft.com/","Voiture de livraison","Isabela (Porto Rico - Territoire des États-Unis)"
"1052","Ian Olofsson","Ian Olofsson","Supermarché","Ian Olofsson","(339) 555-0100","http://www.microsoft.com/","Voiture de livraison","Plaine de la Liberté (Massachusetts[E])"
"1053","Luis Saucedo","Luis Saucedo","Magasin d'informatique","Luis Saucedo","(210) 555-0100","http://www.microsoft.com/","Voiture de livraison","Tilleul (Texas)"
"1054","Emma Salpa","Emma Salpa","Supermarché","Emma Salpa","(205) 555-0100","http://www.microsoft.com/","Voiture de livraison","Rogersville (Alabama)"
"1055","Adriana Pena","Adriana Pena","Magasin d'informatique","Adriana Pena","(252) 555-0100","http://www.microsoft.com/","Voiture de livraison","Roberta Mill (Caroline du Nord)"
"1056","Kalyani Benjaree","Kalyani Benjaree","Entreprise","Kalyani Benjaree","(212) 555-0100","http://www.microsoft.com/","Voiture de livraison","Bowmansville (État de New York)"
"1057","Ganesh Majumdar","Ganesh Majumdar","Magasin d'informatique","Ganesh Majumdar","(217) 555-0100","http://www.microsoft.com/","Voiture de livraison","Collines d'Orland (Illinois)"
"1058","Jaroslav Fisar","Jaroslav Fisar","Boutique de cadeaux","Jaroslav Fisar","(215) 555-0100","http://www.microsoft.com/","Voiture de livraison","Sigel (Pennsylvanie)"
"1059","Jibek Juniskyzy","Jibek Juniskyzy","Supermarché","Jibek Juniskyzy","(217) 555-0100","http://www.microsoft.com/","Voiture de livraison","Ellisville (Illinois)"
"1060","Anand Mudaliyar","Anand Mudaliyar","Entreprise","Anand Mudaliyar","(206) 555-0100","http://www.microsoft.com/","Voiture de livraison","Midland (Washington)"
"1061","Agrita Abélé","Agrita Abélé","Magasin d'informatique","Agrita Abélé","(206) 555-0100","http://www.microsoft.com/","Voiture de livraison","Long Beach (Washington)"
